MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,SM_peak,case,igv_deg,bleed,A8_scale,ok
1.02,5000.0,-13.486617259620294,238.81465321507778,252.3012704746981,0.7715030652192805,0.0051154445530358856,,0.00629896697040711,2.1508930004816236,2.2177345088990164,102.14547666594517,308.90466137184154,226.5315485300058,452.8894810477891,215.20497110350553,716.3694566474013,73.57797264400872,581.2994123389676,2.9248559503634155,112.41570822210207,0.7923882881277531,1.3620518790383354,313.8842732063539,70.16239397310653,75000.0,0.5434189836489823,0.7546966201802952,4.146872519856306e-13,1.3996236776143767,1005.3527653247604,1.3909955510506007,1021.2116576165071,1.3580337993445497,1088.7633542450253,1.3735038505910298,1055.5561213982892,True,75.0,0.7500000000000001,1.7469171453104173,0.7715030652433937,2.243495707894066,1.1631428314175762,R1,0.10687696724828855,final_dash,30.942143833911537,0.0,1.0,False
1.02,5000.0,-27.872185079478797,207.56352589628088,235.4357109757597,0.7199304717654793,0.004646650128318295,,0.006131588806176222,1.9867088382917941,2.0484481323932924,102.14547666594521,308.90466137184154,209.2397109087781,445.0542585378698,198.7777253633392,702.3067902436587,70.77088293390146,574.3127123907932,2.8087501119491955,99.13373861974408,0.7394195821258511,1.3100879327880064,292.4010767449076,70.16239398121363,72500.0,0.5111478956519832,0.7530474388443442,2.124865006569374e-10,1.3996236776143767,1005.3527653247604,1.3916970689379526,1019.8898159102787,1.3597337863600647,1084.993864187031,1.3744052069127857,1053.7177900664992,True,72.5,0.7250000000000001,1.6301411378075026,0.7199304717879811,2.051470641614913,1.1950597792130049,R1,0.11540457965198603,final_dash,32.01357240534011,0.0,1.0,False
1.02,5000.0,-42.5344978734684,176.71547275254454,219.24997062601295,0.670436673065305,0.004058108232323581,,0.005750286306805117,1.8161286209378116,1.8725669358499435,102.14547666594525,308.90466137184154,191.274242251281,434.7349771520652,181.71053013871696,677.2894103772262,67.99455297572699,558.3764310720031,2.672427748787242,85.27637127640266,0.6885859455623669,1.2586934012580955,267.4237152934601,70.16239397309597,70000.0,0.4777228456025473,0.7529544481263315,7.93283969460982e-12,1.3996236776143767,1005.3527653247604,1.3925209068476365,1018.3561415839742,1.3628287251654405,1078.1800370472097,1.3764558783715575,1049.5481354493427,True,70.0,0.7,1.518072152687781,0.6704366730862585,1.8910540782006737,1.2265958290199845,R1,0.11028909140466392,final_dash,33.08500097676868,0.0,1.0,False
1.02,5000.0,-47.37597536090253,159.17384717925938,206.5498225401619,0.6316013427535003,0.003898452071943566,,0.005863713734680566,1.7113440303959147,1.764526041954439,102.14547666594531,308.90466137184154,180.23835364491,429.7167321356776,171.22643596266448,677.1739637194596,66.42233593702579,563.1187075881395,2.5778442378931414,77.1131878684436,0.6486993108982512,1.2295890226666981,255.66000646979154,70.16239397309205,67500.0,0.4481879673697035,0.7490867946110026,4.0312746907580535e-11,1.3996236776143767,1005.3527653247604,1.3929124755988946,1017.6290835701916,1.362763511702338,1078.3224427619773,1.3758460105506922,1050.787146537229,True,67.5,0.675,1.4301371755970513,0.63160134277324,1.7348679146274422,1.2432863570461452,R1,0.1406967912617969,final_dash,34.15642954819725,0.0,1.0,False
1.02,5000.0,-54.02179569817102,140.81532652512985,194.83712222330087,0.5957854937906655,0.0035783262272710953,,0.005705761471765463,1.598463127342109,1.648137233193588,102.14547666594498,308.90466137184154,168.34976329545077,422.23361559017354,159.93227513067822,663.7275429180825,64.89561050566682,556.5145150267507,2.4644544351225814,68.20610955094294,0.6119138974282021,1.2013267696556573,239.80726284060674,70.16239515056698,65000.0,0.4158876552234331,0.7461644989282019,4.2180632963977235e-08,1.3996236776143767,1005.3527653247604,1.3934963724082772,1016.5449121632286,1.3644150150695666,1074.7447381011184,1.3766952556642726,1049.0620679049402,True,65.0,0.6499999999968874,1.3490392208851927,0.5957854938000187,1.601844800692392,1.2566886758118496,R1,0.1660111932182753,final_dash,35.227858119759226,0.0,1.0,False
1.02,5000.0,-59.962916796398055,123.30012906475498,183.26304586115305,0.5603935380796277,0.003240572154202323,,0.005493538624734765,1.4842208429318229,1.5303447365629252,102.14547666594538,308.90466137184154,156.3177925794406,412.99747400627956,148.50190295046858,646.3935104134792,63.589330349219274,547.6369205008683,2.3353273597147073,58.89037519084812,0.5755638523491287,1.1771453298512868,223.2874925276028,70.16239441845845,62500.0,0.38202330006015656,0.7439280243310493,6.432511869444588e-09,1.3996236776143767,1005.3527653247604,1.3942170526674706,1015.2067616319856,1.366551905792801,1070.1381579780348,1.3778359157237126,1046.7477441560657,True,62.5,0.624999999995904,1.2689010892100219,0.5603935380932202,1.4980571829437435,1.271156949521232,R1,0.17347003449494247,final_dash,36.29928669122994,0.0,1.0,False
1.02,5000.0,-69.29043082407047,103.82073419181675,173.11116501588722,0.5293504633653093,0.0026222889655816164,,0.004706096791651158,1.3553709344316578,1.3974906668879992,102.14547666594541,308.90466137184154,142.7473503054846,399.31643858790574,135.60998279021035,600.9068345191399,62.06720848428727,514.2989789486776,2.1848893498173174,48.28620677559397,0.5436804160544079,1.1489682970921486,199.1934386946635,70.16239437018275,60000.0,0.33798501486446675,0.7464990614583928,5.762685771490277e-09,1.3996236776143767,1005.3527653247604,1.3951552047150177,1013.4793441022726,1.372340060531473,1057.984604334076,1.3819655379907643,1038.5413598362081,True,60.0,0.6,1.1986101443006436,0.5293504633818529,1.4060075066066624,1.2841391264407114,S1,0.18189628878193576,final_dash,37.370715262482975,0.0,1.0,False
1.02,5000.0,-68.47048613745214,96.00276219919927,164.4732483366514,0.5029368857301246,0.0026216625649938294,,0.004952071537024986,1.296758155082612,1.337056427064932,102.14547666594508,308.90466137184154,136.57426607181293,396.29245464050524,129.7455527682223,608.2632189131393,61.31118588697848,524.7386100890805,2.1161807733974713,44.336942447597174,0.5165518011347466,1.134973048854137,193.81980808080496,70.16239397362332,57499.99999999999,0.30504819556404067,0.7421321592001958,7.551799616424688e-09,1.3996236776143767,1005.3527653247604,1.3953511431533687,1013.1200247211121,1.371325655108115,1060.0811256335098,1.380675711725365,1041.0977264926942,True,57.49999999999999,0.5749999999926574,1.13880178614945,0.5029368857461366,1.3153213415131877,1.292246515237891,S1,0.21977787440182062,final_dash,37.370715262482975,0.0,1.0,False
1.02,5000.0,-69.57906802049564,87.06445917762709,156.6435271981227,0.47899466044199296,0.0024763534215161065,,0.004911402870899428,1.2288289352683086,1.2670162275240742,102.1454766659448,308.90466137184154,129.41997650393373,390.5319892643583,122.94897767873702,601.0826750984018,60.610363324739346,523.0130068109283,2.0285141176270245,39.432583919851304,0.4919614401040508,1.1219996460586967,184.56771205012734,70.16239412786344,55000.00000000001,0.26353332205583846,0.7382803640653693,9.12641759533766e-08,1.3996236776143767,1005.3527653247604,1.3957243920113582,1012.4355470716675,1.372177914170859,1058.318513711861,1.3808890483058402,1040.674641254849,True,55.00000000000001,0.5499999999899774,1.0845893199387449,0.47899466045614963,1.2343710686109142,1.2971991386695874,S1,0.26008981090260197,final_dash,37.370715262482975,0.0,1.0,False
1.02,5000.0,-71.37620940546657,77.38480399320916,148.76101339867574,0.4548910023570983,0.0022516397998610885,,0.004702352429008547,1.1601202401073611,1.1961723295311308,102.14547666594517,308.90466137184154,122.1835927745714,383.61006076863293,116.07441313584283,585.7797108690318,59.96410599694206,514.1400111229557,1.9357315715131675,34.26022027404027,0.46720527615792407,1.1100363370911355,172.776308025243,70.16239429626657,52500.0,0.21826342445164243,0.7377377668431044,1.5602808730943617e-08,1.3996236776143767,1005.3527653247604,1.3961728886521323,1011.6130724412724,1.374078033108071,1054.3928808484786,1.381985169554899,1038.5024851016753,True,52.5,0.5249999999861195,1.030011320873919,0.4548910023711625,1.1724434711890928,1.3038989161902368,R1,0.2850437948938962,final_dash,37.370715262482975,0.0,1.0,False
1.02,5000.0,-77.78684310219822,64.6123009994718,142.39914410167,0.43543726891402185,0.0016566446425020874,,0.0036143263857548588,1.0663235865077172,1.099460835532778,102.1454766659449,308.90466137184154,112.30495112103364,370.5502985387843,106.68970356498195,527.3739697515584,58.86610221001159,467.51975429291315,1.8124132490436375,27.04392184437736,0.447224914140476,1.0897104424805324,150.86761556602758,70.16239397899356,50000.0,0.1377587909782269,0.7446875400418499,9.13091283411074e-11,1.3996236776143767,1005.3527653247604,1.396959145318193,1010.1750563881363,1.3812904066135308,1039.891776983197,1.3873246907112404,1028.1559654791165,True,50.0,0.5,0.9859621627774703,0.4354372689276325,1.1018320732953795,1.300742030572241,R1,0.33821060861428665,final_dash,37.370715262482975,0.0,1.0,False
1.02,5000.0,-210.23871249950065,45.827593603528605,256.06630610302926,0.7830160335148906,8.24227403699887e-05,,0.00010000000000000026,0.9703354200897066,1.0004897248994287,102.14547666594534,308.90466137184154,102.19549984923266,309.74224329195044,97.08572485677102,314.18295531403373,55.151359266408164,278.45681367376864,1.7603505361998288,0.6598880179732328,0.8042129219500876,1.0209403209430286,59.715385356990346,192.46375854007997,47500.0,0.0499877848819876,0.7631262426758515,,1.3996236776143767,1005.3527653247604,1.3995933211064697,1005.4074694084488,1.3993817645064264,1005.788393395357,1.4003266294995398,1004.0912520613707,False,47.5,-1.880834134426892,-3.054375871679612,,,,,,final_dash,37.370715262482975,0.0,1.0,False
1.02,5000.0,,,7.416816367158806,0.022679618500000324,0.320023539734902,,13.405091569249832,-0.4296475802208929,-0.4429993798424532,102.14547666594507,308.90466137184154,-45.250382816725434,482.81321727078733,-42.98786367588916,2500.0,-42.41673182841816,2500.0,1.0134647772907472,3.9992299513237946,0.023293574437708773,2.818444374472456,,,45000.0,-0.904074192682887,0.673801885715554,,1.3996236776143767,1005.3527653247604,1.3882696016446627,1026.364147759435,5921.916300695379,1749886661.7079375,5843.357245947149,1726638077.4052503,False,45.0,-1.7908558470690468,0.5978779198699802,,,,,,final_dash,37.370715262482975,0.0,1.0,False
1.02,5000.0,331.4426088786346,381.1073980360712,49.664789157436616,0.15186818915473593,0.05068756111615135,0.5505484664011995,0.3170722145852501,0.9703354200897065,1.0004897248994287,102.14547666594501,308.90466137184154,102.19549984923233,309.7422432919566,97.08572485677071,2500.0,45.174119164123375,2500.0,2.1491448345466524,0.12798715996316815,0.1559793860199116,1.000001,958.108327032562,0.10000000000000138,42500.0,0.0499877848819876,0.2299307691862559,,1.3996236776143767,1005.3527653247604,1.3995933211064695,1005.4074694084493,0.9193106340770072,8722.939553065302,0.9383457732584921,10192.37570328158,False,42.5,-4.346118982550784,-7.060596143618673,,,,,,final_dash,37.370715262482975,0.0,1.0,False
1.02,5000.0,,,7.416816367158806,0.022679618500000324,0.25488517818506595,,10.676586966214144,-2.0690774119637316,-2.133376405552461,102.14547666594517,308.90466137184154,-217.91474985303688,383.3309322655963,-207.019012360385,2500.0,-142.39317526487503,2500.0,1.4538548773513555,1.701711050418339,0.02329357443770875,1.0015610117153486,,,40000.0,-2.1246853798769725,0.3696400124912256,,1.3996236776143767,1005.3527653247604,1.3961909764833043,1011.5799032096832,25071.725451467602,6675674845.826244,17247.304044331715,4591710494.520952,False,40.0,-74456149148.07776,-120995240900.6782,,,,,,final_dash,37.370715262482975,0.0,1.0,False
