ax80000_opr5_t1150_n6_cap_3r: design stacking PR 5.091; bleed port after stage 3: frac_P 0.379, frac_work 0.497; turbine map coverage [(0.3, 1.13, 2.52), (0.4, 1.13, 2.58), (0.5, 1.12, 2.64), (0.6, 1.11, 2.69), (0.7, 1.1, 2.74), (0.8, 1.08, 2.79), (0.9, 1.05, 2.84), (1.0, 1.03, 2.9), (1.1, 1.0, 2.96)]
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421353 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421353 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421352 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421352 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421352 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421352 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421352 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421352 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421382 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.41421368 0.5
+  |  LS: AG 1 ; 3.16996764e+14 1
+  |  LS: AG 2 ; 1.58498381e+14 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 7.92529008e+13 0.5
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; nan 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 0.99968938 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 0.999999963 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 0.999891677 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 0.999497286 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 0.99968938 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 0.999999963 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 0.999891677 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 0.999497286 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 0.99968938 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 0.999999963 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 1.58510816e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 2.37610313e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 2.77587445e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 2.97265199e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.07055491e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.11887123e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.14736029e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.15844274e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16342276e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.1653004e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.1705789e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17005466e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16922705e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16820224e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17203007e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.1707804e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16958982e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.1683836e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212077e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082576e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961249e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839494e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212644e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.1708286e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961391e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839565e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212679e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082877e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.169614e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
+  |  LS: AG 1 ; 3.18355987e+14 1
+  |  LS: AG 2 ; 3.17212681e+14 0.5
+  |  LS: AG 1 ; 3.16996454e+14 1
+  |  LS: AG 2 ; 3.17082879e+14 0.5
+  |  LS: AG 1 ; 3.17059384e+14 1
+  |  LS: AG 2 ; 3.16961401e+14 0.5
+  |  LS: AG 1 ; 3.16976464e+14 1
+  |  LS: AG 2 ; 3.16839569e+14 0.5
OD0.nozz.staticMN.ps_resid [-4406547.95486571] [6.55325778e+08] [2206.23207092]
OD0.nozz.staticMN.ps_resid [-3510626.9843191] [4.24348611e+09] [2500.]
OD0.nozz.staticMN.ps_resid [-3510626.9843191] [4.24348611e+09] [2500.]
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.06493257e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.04901373e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.03434391e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.01868667e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.01588868e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.01447867e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.01377089e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.0134163e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.01323883e+14 1
+  |  LS: AG 2 ; 1.4142135 0.5
+  |  LS: AG 1 ; 3.01315006e+14 1
+  |  LS: AG 2 ; 1.50657503e+14 0.5
+  |  LS: AG 1 ; 1.76679362e+14 1
+  |  LS: AG 2 ; 1.63668405e+14 0.5
OD0.nozz.staticMN.ps_resid [-185420.08686826] [629836.45104313] [2500.]
OD0.nozz.staticMN.ps_resid [-185420.08686826] [629836.45104313] [2500.]
+  |  LS: AG 1 ; nan 1
+  |  LS: AG 2 ; 8.18535914e+13 0.5
OD0.nozz.staticMN.ps_resid [-15181011.24673357] [6.1841962e+08] [2500.]
OD0.nozz.staticMN.ps_resid [-15181011.24673357] [6.1841962e+08] [2500.]
+  |  LS: AG 1 ; nan 1
OD0.nozz.staticMN.ps_resid [-6349781.83821725] [9.44307719e+08] [2206.23206997]
+  |  LS: AG 2 ; nan 0.5
OD0.nozz.staticMN.ps_resid [-6349781.83821725] [9.44307719e+08] [2206.23206997]
OD0.nozz.staticMN.ps_resid [-6349781.83821725] [9.44307719e+08] [2206.23206997]
+  |  LS: AG 1 ; 806.516628 1
+  |  LS: AG 2 ; 0.211031773 0.5
+  |  LS: AG 1 ; 304.172093 1
+  |  LS: AG 2 ; 0.105052153 0.5
+  |  LS: AG 1 ; 39.6325188 1
+  |  LS: AG 2 ; 0.0525260766 0.5
+  |  LS: AG 1 ; 39.6325188 1
+  |  LS: AG 2 ; 0.0262453048 0.5
+  |  LS: AG 1 ; 769.200254 1
+  |  LS: AG 2 ; 0.211181725 0.5
+  |  LS: AG 1 ; 279.682047 1
+  |  LS: AG 2 ; 0.10517605 0.5
+  |  LS: AG 1 ; 27.5588837 1
+  |  LS: AG 2 ; 0.0525880654 0.5
+  |  LS: AG 1 ; 27.557675 1
+  |  LS: AG 2 ; 0.0262940427 0.5
+  |  LS: AG 1 ; 27.5573729 1
+  |  LS: AG 2 ; 0.0131080822 0.5
+  |  LS: AG 1 ; 5443.93822 1
+  |  LS: AG 2 ; 0.0199407915 0.5
+  |  LS: AG 1 ; 1797.34184 1
+  |  LS: AG 2 ; 0.0102683477 0.5
+  |  LS: AG 1 ; 429.131628 1
+  |  LS: AG 2 ; 0.00518586997 0.5
+  |  LS: AG 1 ; 91.413093 1
+  |  LS: AG 2 ; 0.00259293499 0.5
+  |  LS: AG 1 ; 91.413093 1
+  |  LS: AG 2 ; 0.00131060664 0.5
+  |  LS: AG 1 ; 4356.146 1
+  |  LS: AG 2 ; 2.47089876 0.5
+  |  LS: AG 1 ; 856.723004 1
+  |  LS: AG 2 ; 1.23148434 0.5
+  |  LS: AG 1 ; 301.727362 1
+  |  LS: AG 2 ; 0.613541083 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.306770541 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.153385271 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.0766562799 0.5
+  |  LS: AG 1 ; 4356.146 1
+  |  LS: AG 2 ; 2.47089876 0.5
+  |  LS: AG 1 ; 856.723004 1
+  |  LS: AG 2 ; 1.23148434 0.5
+  |  LS: AG 1 ; 301.727362 1
+  |  LS: AG 2 ; 0.613541083 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.306770541 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.153385271 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.0766562799 0.5
+  |  LS: AG 1 ; 4516.57659 1
+  |  LS: AG 2 ; 2.47056446 0.5
+  |  LS: AG 1 ; 899.364912 1
+  |  LS: AG 2 ; 1.23094482 0.5
+  |  LS: AG 1 ; 325.032921 1
+  |  LS: AG 2 ; 0.612949507 0.5
+  |  LS: AG 1 ; 30.8148669 1
+  |  LS: AG 2 ; 0.306481745 0.5
+  |  LS: AG 1 ; 30.5760615 1
+  |  LS: AG 2 ; 0.153242538 0.5
+  |  LS: AG 1 ; 30.5764178 1
+  |  LS: AG 2 ; 0.0764160078 0.5
+  |  LS: AG 1 ; 4356.146 1
+  |  LS: AG 2 ; 2.47089876 0.5
+  |  LS: AG 1 ; 856.723004 1
+  |  LS: AG 2 ; 1.23148434 0.5
+  |  LS: AG 1 ; 301.727362 1
+  |  LS: AG 2 ; 0.613541083 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.306770541 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.153385271 0.5
+  |  LS: AG 1 ; 22.8069571 1
+  |  LS: AG 2 ; 0.0766562799 0.5
+  |  LS: AG 1 ; 4232.84925 1
+  |  LS: AG 2 ; 2.47843361 0.5
+  |  LS: AG 1 ; 720.589503 1
+  |  LS: AG 2 ; 1.23638442 0.5
+  |  LS: AG 1 ; 211.310232 1
+  |  LS: AG 2 ; 0.617456234 0.5
+  |  LS: AG 1 ; 2.37658491 1
+  |  LS: AG 2 ; 0.308759488 0.5
+  |  LS: AG 1 ; 3474.00095 1
+  |  LS: AG 2 ; 0.0151558981 0.5
+  |  LS: AG 1 ; 1434.61701 1
+  |  LS: AG 2 ; 0.00784060027 0.5
+  |  LS: AG 1 ; 244.563636 1
+  |  LS: AG 2 ; 0.00394379138 0.5
+  |  LS: AG 1 ; 0.114817132 1
+  |  LS: AG 2 ; 0.00197189569 0.5
+  |  LS: AG 1 ; 0.0600385124 1
+  |  LS: AG 2 ; 0.000985947844 0.5
+  |  LS: AG 1 ; 0.0277798186 1
+  |  LS: AG 2 ; 0.000492973922 0.5
+  |  LS: AG 1 ; 0.0111507535 1
+  |  LS: AG 2 ; 0.000246486961 0.5
+  |  LS: AG 1 ; 0.0038760343 1
+  |  LS: AG 2 ; 0.000123243481 0.5
+  |  LS: AG 1 ; 0.00119203115 1
+  |  LS: AG 2 ; 6.16217403e-05 0.5
+  |  LS: AG 1 ; 0.000335807442 1
+  |  LS: AG 2 ; 3.08108701e-05 0.5
+  |  LS: AG 1 ; 8.95698643e-05 1
+  |  LS: AG 2 ; 2.68668959e-05 0.5
+  |  LS: AG 1 ; 3474.00095 1
+  |  LS: AG 2 ; 0.0151558981 0.5
+  |  LS: AG 1 ; 1434.61701 1
+  |  LS: AG 2 ; 0.00784060027 0.5
+  |  LS: AG 1 ; 244.563636 1
+  |  LS: AG 2 ; 0.00394379138 0.5
+  |  LS: AG 1 ; 0.114817132 1
+  |  LS: AG 2 ; 0.00197189569 0.5
+  |  LS: AG 1 ; 0.0600385124 1
+  |  LS: AG 2 ; 0.000985947844 0.5
+  |  LS: AG 1 ; 0.0277798186 1
+  |  LS: AG 2 ; 0.000492973922 0.5
+  |  LS: AG 1 ; 0.0111507535 1
+  |  LS: AG 2 ; 0.000246486961 0.5
+  |  LS: AG 1 ; 0.0038760343 1
+  |  LS: AG 2 ; 0.000123243481 0.5
+  |  LS: AG 1 ; 0.00119203115 1
+  |  LS: AG 2 ; 6.16217403e-05 0.5
+  |  LS: AG 1 ; 0.000335807442 1
+  |  LS: AG 2 ; 3.08108701e-05 0.5
+  |  LS: AG 1 ; 8.95698643e-05 1
+  |  LS: AG 2 ; 2.68668959e-05 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 1.98614481 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.993072404 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.496536202 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.246611602 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 1.98614481 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.993072404 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.496536202 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.246611602 0.5
+  |  LS: AG 1 ; 51.924388 1
+  |  LS: AG 2 ; 2.41221076 0.5
+  |  LS: AG 1 ; 51.9237884 1
+  |  LS: AG 2 ; 1.2026084 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 1.98614481 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.993072404 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.496536202 0.5
+  |  LS: AG 1 ; 17.9320677 1
+  |  LS: AG 2 ; 0.246611602 0.5
+  |  LS: AG 1 ; 47.783517 1
+  |  LS: AG 2 ; 2.5447535 0.5
+  |  LS: AG 1 ; 47.4650715 1
+  |  LS: AG 2 ; 1.27013684 0.5
+  |  LS: AG 1 ; 61.5478151 1
+  |  LS: AG 2 ; 0.00263254727 0.5
+  |  LS: AG 1 ; 61.5478138 1
+  |  LS: AG 2 ; 0.00131627363 0.5
+  |  LS: AG 1 ; 61.5478137 1
+  |  LS: AG 2 ; 0.000677491193 0.5
+  |  LS: AG 1 ; 61.5478151 1
+  |  LS: AG 2 ; 0.00263254727 0.5
+  |  LS: AG 1 ; 61.5478138 1
+  |  LS: AG 2 ; 0.00131627363 0.5
+  |  LS: AG 1 ; 61.5478137 1
+  |  LS: AG 2 ; 0.000677491193 0.5
+  |  LS: AG 1 ; 386734.797 1
+  |  LS: AG 2 ; 0.0582880168 0.5
+  |  LS: AG 1 ; 31977.3091 1
+  |  LS: AG 2 ; 0.0269741465 0.5
+  |  LS: AG 1 ; 4259.94863 1
+  |  LS: AG 2 ; 0.0131223037 0.5
+  |  LS: AG 1 ; 1003.8569 1
+  |  LS: AG 2 ; 0.00646622614 0.5
+  |  LS: AG 1 ; 431.557717 1
+  |  LS: AG 2 ; 0.00315862774 0.5
+  |  LS: AG 1 ; 99.5212861 1
+  |  LS: AG 2 ; 0.00156989215 0.5
+  |  LS: AG 1 ; 90664.3978 1
+  |  LS: AG 2 ; 2.41994219 0.5
+  |  LS: AG 1 ; 22458.7651 1
+  |  LS: AG 2 ; 1.23345707 0.5
+  |  LS: AG 1 ; 6374.73485 1
+  |  LS: AG 2 ; 0.623516061 0.5
+  |  LS: AG 1 ; 1632.19275 1
+  |  LS: AG 2 ; 0.313401275 0.5
+  |  LS: AG 1 ; 406.480008 1
+  |  LS: AG 2 ; 0.157089268 0.5
+  |  LS: AG 1 ; 96.1846967 1
+  |  LS: AG 2 ; 0.0785446339 0.5
+  |  LS: AG 1 ; 96.1846967 1
+  |  LS: AG 2 ; 0.039434517 0.5
+  |  LS: AG 1 ; 90664.3978 1
+  |  LS: AG 2 ; 2.41994219 0.5
+  |  LS: AG 1 ; 22458.7651 1
+  |  LS: AG 2 ; 1.23345707 0.5
+  |  LS: AG 1 ; 6374.73485 1
+  |  LS: AG 2 ; 0.623516061 0.5
+  |  LS: AG 1 ; 1632.19275 1
