MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,comp_RlineMap,comp_NcMap,comp_WcMap,SMN,N_pct,case
1e-06,0.0,63.651662271505664,63.65181606817921,0.00015379667354414956,0.4519303749714643,0.005640364505193651,0.3190067862184807,0.011856574766129193,1.5211187904986037,1.5690178582760235,98.2314185203832,288.1500000000577,154.12684990226737,342.76964580929274,146.420507407154,833.7531998422658,106.22179214710089,785.3382091420551,1.3784413202554902,24.824627314563013,0.466162923570999,1.0483310604073728,142.03441198634636,70.76775477586587,50000.0,0.7215849477985394,0.7378593036368842,2.8654592514912123e-10,1.4001452291610537,1004.4167849535459,1.3983625412780925,1007.6270229080636,1.3418901134367962,1126.6016529000306,1.346767443587504,1114.7800654958498,True,1.2772679871642156,0.5176937517056543,0.8303551596341753,0.2113797702319249,50.0,SLS
1e-06,0.0,46.96457171986263,46.96470240111836,0.00013068125572922445,0.38400589260141926,0.00493973012222176,0.3786477293154447,0.012220498972867398,1.4083715636312442,1.4527202926085856,98.23141852038316,288.1500000000577,142.70277505628746,332.82659470022844,135.56763630347305,838.8664469909744,104.82095833472027,799.3749517700694,1.2933256712896168,17.249312768750087,0.39609930971086355,1.0345058597002692,123.29112807296603,70.76775476804634,45000.0,0.7230533267006112,0.7365896820836854,3.8611746372111765e-10,1.4001452291610537,1004.4167849535459,1.3987566742314408,1006.9151527299279,1.341144843484822,1128.434911052239,1.34508539980101,1118.8280526025515,True,1.2172983042197758,0.4659243765350889,0.705553978910322,0.17111903328164502,45.0,SLS
1e-06,0.0,37.23187794322294,37.23198928186782,0.00011133864487836234,0.32716777527862906,0.004831944413908234,0.46720715824746456,0.014030560281505417,1.3061728749440409,1.3473034319109063,98.23141852038339,288.1500000000577,132.3475272939891,323.1828914374449,125.73015092928962,898.7067334882439,104.07708221012246,868.2922339162659,1.208048383557213,11.52159611051955,0.3374712014693303,1.0271643487852493,114.51646801523562,70.7677547581841,40000.0,0.72405260190652,0.7332103467591695,3.475069810864472e-11,1.4001452291610537,1004.4167849535459,1.3991061912724945,1006.2853039501538,1.334320900036816,1145.590891400853,1.337111735843572,1138.4886019454398,True,1.212217476277799,0.4141550013645235,0.6011223527204309,0.17946876230404052,40.0,SLS
1e-06,0.0,34.82922718250456,34.82933133740662,0.0001041549020642433,0.3060584007462117,0.005008860564187721,0.5177231736032775,0.015547416847166,1.2593627548167872,1.2990192907337188,98.23141852038334,288.1500000000577,127.60450761411546,318.43165061907484,121.22428223340968,950.7682570236998,103.94812813613039,924.8868996323571,1.1661997614296087,9.315072334127159,0.3156970338281132,1.0258916668015559,114.34413536518635,70.76775477464196,37500.0,0.724581014555003,0.7297995652456405,2.550799926533462e-10,1.4001452291610537,1004.4167849535459,1.399278390643096,1005.9749912880574,1.3287766329263955,1160.054427394755,1.330977000971386,1154.240825925358,True,1.2270565948754886,0.38827031377924076,0.5623370020770903,0.19696474290485688,37.5,SLS
1e-06,0.0,33.52120493914081,33.52130250795147,9.756881065888653e-05,0.2867052204086357,0.005393656121293766,0.5792501215845388,0.01787192192707887,1.2187442112741445,1.2571216949682504,98.23141852038324,288.1500000000577,123.48884734947977,314.31729209411145,117.31440498200578,1031.3867001492295,103.80367392371627,1009.4690626198651,1.130156578737457,7.53915780920307,0.2957343678375152,1.024466009837882,117.21020308954606,70.76775475712836,35000.0,0.7249612036228311,0.7227586173849582,6.885940840988205e-13,1.4001452291610537,1004.4167849535459,1.3994275074686815,1005.7062746316075,1.3207474159752264,1181.8906098767488,1.322454972672812,1177.162128391022,True,1.2322254700593906,0.36238562619395803,0.5267783982774383,0.20136274409097954,35.0,SLS
1e-06,0.0,1.5973919608172567,1.5986003866065637,0.0012084257893069214,3.550950144119286,0.00037378422569677767,0.8423876202681981,0.00010000000000000286,0.0535817761524101,0.05526903236381853,98.23141852038306,288.1500000000561,5.429155449346854,365.77788494953285,5.15769767687951,370.19574854835963,5.073113906877688,369.8363746011756,1.0166729491106343,277.48034829357255,3.6627794729266077,1.000001,0.4593303900681682,1616083.8685440558,32500.0,-2.104266547868214,0.20615443144182172,,1.4001452291610537,1004.4167849535457,1.3972002334601907,1009.7373319860244,1.396919330180136,1010.2476094429704,1.3969375266497923,1010.2145616556589,False,19.876196386860705,0.33650093860867625,6.955128577554593,,32.5,SLS
1e-06,0.0,1.5973919589428727,1.5986003847321797,0.0012084257893069214,3.550950144119286,0.00037378422569677767,0.842387621256658,0.00010000000000000286,0.0535817761524101,0.05526903236381853,98.23141852038306,288.1500000000561,5.429155449346854,353.59574088826315,5.15769767687951,358.016041300165,5.073113906877688,357.6566673529812,1.0166729491106343,233.83838969755308,3.6627794729266077,1.000001,0.45933038952959615,1561024.5519760079,30000.0,-2.104266547868214,0.20615443144182172,,1.4001452291610537,1004.4167849535457,1.3978156391500811,1008.6199892356842,1.3975360350779258,1009.1275717279161,1.3975542315475822,1009.0945239406046,False,19.876196386860705,0.33650093860867625,6.955128577554593,,30.0,SLS
1.02,5000.0,500.00000048835193,933.5556309221539,433.555630433802,1.3257543142506687,0.02279994425004987,0.16415959844002376,0.01633782881543163,3.877887769012135,3.9999999999840856,102.1045585655212,308.90466137184205,408.41823426045994,520.3096502749844,387.9973225474369,1149.9999999594568,149.3241522955144,971.5062084307112,2.598356103703741,284.9845151393602,1.362189249251956,2.7642409121578106,565.6222223215658,70.76905595687225,100000.0,0.6999999999993275,0.7500000000002365,2.2449815198350908e-09,1.3996236776143818,1005.3527653247414,1.3845010911996696,1033.6144667524902,1.313393142929391,1202.8935081218235,1.3265268585034191,1166.0691204430168,True,2.2433516252191015,1.0,2.426362943058767,0.38586334071156125,100.0,dash
1.02,5000.0,373.6530877035271,781.2869549188722,407.6338672153451,1.246489078125219,0.017748504775700967,0.1709998372694308,0.013526857020099859,3.4420673815615235,3.5504559044262094,102.10455856552126,308.90466137184205,362.51773282778663,498.3775582982342,344.3918461863973,1031.6041194979243,131.81873294080827,867.424703396585,2.6126168754864496,239.756258393741,1.2807456127282955,2.4401861921793286,535.4598867568378,70.76905595424043,95000.0,0.7008053741052367,0.7500845816999366,1.7351668873164875e-11,1.3996236776143818,1005.3527653247414,1.386729245715008,1029.3149105893467,1.323643340394646,1173.8986449981996,1.3375304968566495,1137.4313939505291,True,2.199150260175557,0.9500000000000001,2.281293657188638,0.3886065650147996,95.0,dash
1.02,5000.0,263.5899926530633,647.6616794956899,384.07168684262666,1.1744391263092815,0.013644457577540601,0.18635019783849643,0.011036957478926877,3.057963906708661,3.154257254304696,102.1045585655213,308.90466137184205,322.06404455287424,478.44361897818203,305.9608423252305,922.702899987166,116.40847625129763,772.0405712955294,2.6283381775802592,201.81722622719496,1.2067155539777303,2.154916452765963,506.0464845155104,70.7690559560945,90000.0,0.7007218250688679,0.7501156680845331,1.106582788561473e-09,1.3996236776143818,1005.3527653247414,1.3887012822391351,1025.536705956438,1.3342302660292857,1145.823166238337,1.3487327305482082,1110.13584175413,True,2.133842881405423,0.8999999999999999,2.1494296072239334,0.48596105021312885,90.0,dash
1.02,5000.0,166.00498089367042,529.6755981928106,363.67061729914025,1.1120554226642776,0.010219181364565807,0.22161415105972662,0.008729980627295018,2.7183953147221454,2.803995862318442,102.10455856552136,308.90466137184205,286.3007597415729,458.9213283815083,271.98572175449425,817.5469166902758,103.05570918511941,680.7569017282331,2.639210616327186,168.89578313140018,1.1426173952764511,1.9077343027154927,475.9354472273077,70.76905595685282,85000.0,0.6993876000433981,0.7502265645480876,2.5029715509505606e-09,1.3996236776143818,1005.3527653247414,1.3904554578205879,1022.229309869239,1.3456283855594129,1117.5253039700774,1.3603762540819753,1083.5433204665928,True,2.047022998026524,0.8499999999999999,2.035256486949649,0.5110576580421997,85.0,dash
1.02,5000.0,83.55695279160814,429.55819557090604,346.00124277929785,1.0580248718988472,0.007395189574533849,0.3186172015477765,0.006640136997156363,2.419837265715237,2.4960364093487386,102.10455856552109,308.90466137184205,254.85669574002122,440.3640382236528,242.11386095302012,718.3543981786087,91.88788910851258,595.430339377474,2.6348832615699997,140.6328806643192,1.0871019542986657,1.7009991920633591,411.5524182841727,70.76905595421415,80000.0,0.6965316560080457,0.7504020808499317,4.4504374244858603e-13,1.3996236776143818,1005.3527653247414,1.3920816431408025,1019.1717396069964,1.3575731817883907,1089.7900952531372,1.371646224851035,1059.415905415709,True,2.1562088685469885,0.7999999999999999,1.9363711016553276,0.6518969705019653,80.0,dash
1.02,5000.0,25.45317968439934,354.82348237694447,329.3703026925451,1.0071697127858266,0.005447215882972661,0.7704332983875035,0.005138016982768875,2.178582253153327,2.2471844291663325,102.10455856552113,308.90466137184205,229.447774155341,424.21545659357037,217.97538544757393,642.4385526770402,84.23371287616746,532.6261407612047,2.5877451913822314,117.33182832263151,1.0348491724158402,1.5593075315669331,357.6492062273761,70.76905595453258,75000.0,0.6922985496869178,0.7501611975314911,2.2347274625149033e-11,1.3996236776143818,1005.3527653247414,1.39334169832453,1016.8320898542022,1.367254504273337,1068.6482925652222,1.3796998409624648,1043.0343522444934,True,2.2374113457652083,0.75,1.8432972400741694,0.7531564627263283,75.0,dash
1.02,5000.0,-25.779042497074812,286.9511602691085,312.73020276618337,0.9562865441256406,0.0036828573515249024,,0.0036586465693163434,1.9414459472613026,2.002580851119524,102.10455856552117,308.90466137184205,204.4726337953247,406.632800541245,194.24900210555845,564.102984005721,77.67977297927528,469.43099842626,2.5006381282471493,94.3143488118153,0.98256761121575,1.4379830939545952,305.0753921875399,70.7690559546056,70000.0,0.6868011097552658,0.7502172132856983,4.326625041930178e-11,1.3996236776143818,1005.3527653247414,1.3946811176806675,1014.3487299367735,1.377236232213599,1047.9844260083694,1.3871207406996675,1028.5449885488588,True,2.322936364813159,0.7,1.7501721161085952,0.8781118110416337,70.0,dash
1.02,5000.0,-57.05833845139464,241.0014732796854,298.05981173108006,0.9114264781011906,0.002601308001577192,,0.002711400931259717,1.765331502522802,1.8209206740044306,102.10455856552123,308.90466137184205,185.92430160205376,393.75308315297434,176.62808652195108,511.54185533784715,73.4640932619456,428.4572851141818,2.4042777727094657,78.00441613130188,0.936474682079194,1.3599437802341519,269.088644958102,70.76905600790563,65000.0,0.6782437146399706,0.7491374430096039,2.1792203050492006e-09,1.3996236776143818,1005.3527653247414,1.3955156595261708,1012.8183169121658,1.3835875494697798,1035.3683492076023,1.3913022930817245,1020.6231396392795,True,2.3360035401375296,0.6499999999999999,1.6680703264671153,1.0156681175567086,65.0,dash
1.02,5000.0,-88.75683687702785,197.03413835633933,285.7909752333672,0.8739100401266583,0.001400317382718471,,0.0015222407942466743,1.5844583839938593,1.6343519754736846,102.10455856552126,308.90466137184205,166.8747869964282,378.50189977586973,158.5310476466068,445.1951917982893,69.79435998920248,376.3108052324341,2.2714019824973293,61.298889100837066,0.8979272016525353,1.2920108526164016,229.71397685028634,70.7690559542259,60000.0,0.6668055835424469,0.7491165591981606,2.923559798408784e-12,1.3996236776143818,1005.3527653247414,1.396503851945032,1011.0061293498674,1.3907054708283277,1021.7458134859459,1.3957567203315988,1012.3669139217791,True,2.371449672861906,0.6,1.599408664288462,1.2185883719536243,60.0,dash
