WS_Pa,S_m2,TO_cond,V_LOF,TO_sls,TO_adrpy_sls,CLIMB_cond,CLIMB_sls,CLIMB_adrpy_sls,DASH_nom_cond,DASH_nom_sls,DASH_hi_cond,DASH_hi_sls,DASH_adrpy_sls,TURN_cond,TURN_CL,TURN_sls,CEIL_cond,CEIL_sls,CLa_low,CL_rot,ADRpy_CLa
900.0,0.2724069444444444,1.329580088494911,56.886703243049034,1.3831798274276705,1.7715824456666187,0.8401631992154845,1.078305721090093,1.3176310733480754,1.7182002730864343,2.2530520697449368,2.0832766788117283,2.731771672121021,3.7221251933964092,0.7381047963369526,0.08360058912622494,1.0602322164028828,0.40079223878930237,0.7131475033690599,2.623262120620711,0.5494147337721605,2.873174447425566
920.0,0.2664850543478261,1.357411576834479,57.51530468196856,1.412762629574764,1.809220744810539,0.8347539046429735,1.0713631731541127,1.3091476565306177,1.704641206488403,2.2352722547018233,2.068158387069348,2.7119472668786733,3.695113815048178,0.7322197118972161,0.08547387427704504,1.0517787337128564,0.3973343274030241,0.706994687437681,2.623262120620711,0.5494147337721605,2.873174447425566
940.0,0.2608151595744681,1.3852430651740473,58.13710983061184,1.4423648583917463,1.8468709947853288,0.8295795046899246,1.0647221002318625,1.301032625819401,1.6916632837850811,2.2182544855478326,2.0536875892278204,2.6929719113637143,3.6692592937729627,0.7266209391828331,0.08734716077259022,1.0437365163562353,0.3940313383945935,0.7011175318018005,2.623262120620711,0.5494147337721605,2.873174447425566
960.0,0.2553815104166667,1.4130745535136153,58.75233447492596,1.4719863367040844,1.8845329540365432,0.8246253185451525,1.058363660266578,1.293262957243584,1.6792301834830516,2.2019511344148968,2.039823816918343,2.6747925399681836,3.6444893260037032,0.7212905968480459,0.08922044852881525,1.0360798791201082,0.39087359013086354,0.6954988094998179,2.623262120620711,0.5494147337721605,2.873174447425566
980.0,0.2501696428571428,1.4409060418531836,59.361183218080505,1.5016268927101428,1.92220638965577,0.8198778638330241,1.052270549331126,1.285817506343266,1.667308549108765,2.1863184614241753,2.0265299053124224,2.6573604189704825,3.620737510505338,0.716212263445562,0.09109373746853552,1.0287852338262842,0.387852191334222,0.6901226998849809,2.623262120620711,0.5494147337721605,2.873174447425566
1000.0,0.24516625,1.4687910450878283,59.963850275374014,1.531342153640023,1.9599624874795893,0.8156075486756629,1.0467898221708076,1.2791203551831314,1.658104975527219,2.17424994366652,2.014489265286603,2.6415716955276123,3.5992248760864283,0.7117153227966304,0.09296407573269881,1.0223257156455183,0.38514538839804796,0.6853063647137319,2.623262120620711,0.5494147337721605,2.873174447425566
1020.0,0.24035906862745096,1.4966778888916596,60.56052019793441,1.5610781308127908,1.9977321165947688,0.8115185723086515,1.041541833906066,1.2727075983230463,1.6493415955035768,2.162758645585906,2.0029488339181585,2.626438888725226,3.578605948809015,0.7074393875821466,0.09483431312702217,1.016183655206207,0.38255818037335154,0.6807028301016792,2.623262120620711,0.5494147337721605,2.873174447425566
1040.0,0.23573677884615385,1.5245647326954908,61.15136853285763,1.5908327482422795,2.035512610962432,0.8075911201198814,1.0365011535139552,1.266548160433069,1.6409190245179854,2.1517142456466765,1.991856021254873,2.6118930380919863,3.558786767852603,0.7033603263690771,0.09670455112988782,1.0103243895135323,0.3800775031045692,0.6762888504142469,2.6232621206207116,0.5494147337721607,2.873174447425566
1060.0,0.2312889150943396,1.5524515764993223,61.73656242647723,1.6206058525163096,2.0733037669566867,0.803816049333313,1.0316560467174687,1.2606277028634971,1.6328179714928188,2.1410914477276197,1.981185490388906,2.5979009196937866,3.5397220645575116,0.6994670080712406,0.09857478970684996,1.004731929596509,0.37769732754879715,0.6720536979065377,2.6232621206207116,0.5494147337721607,2.873174447425566
1080.0,0.22700578703703703,1.5803384203031534,62.316261176640474,1.6503972944615386,2.111105387649767,0.8001848944173551,1.0269956484475873,1.2549329490896177,1.6250205743191644,2.130866829494282,1.9709137812204065,2.5844317706286812,3.521369923498111,0.6957491262917329,0.10044502882601433,0.9993914710884844,0.37541207127475484,0.6679874395096317,2.6232621206207116,0.5494147337721607,2.873174447425566
1100.0,0.22287840909090909,1.6082252641069852,62.89061673916244,1.6802069289531822,2.148917282487629,0.7966898055171824,1.0225098838243643,1.249451588154883,1.6175102699505763,2.1210186720547153,1.961019139838604,2.571457065296684,3.5036914776433647,0.6921971243486515,0.10231526845780627,0.9942892865322127,0.37321655786162267,0.6640808645871278,2.6232621206207116,0.5494147337721607,2.873174447425566
