MN,alt_m,T_K,P_Pa,V_mps,q_Pa,Fn_T4mode_N,Nmech_pct_T4mode,conv_T4,Fn_Nmode_N,T4_Nmode_K,conv_N,Fn_N,binding,T4_K,Nmech_pct,NcPct,W_kgps,Wf_kgps,TSFC_kgpNh,OPR,comp_PR,comp_eff,NPR,Vj_mps,Fram_N,CDS_allow_m2
0.6,3000,268.65,70108.42732351946,197.14577139771475,17667.3236855269,486.8412275437923,100.85036112389548,True,473.69889022748,1134.338363303073,True,473.69889022748,N,1134.338363303073,100.0,103.2173041655617,1.023500991576318,0.017377890382316744,0.13206787465244324,4.204986808608199,4.204986808608199,0.7706816153446052,2.3827286751037007,567.1606156359841,201.82026130509865,0.026812147592877065
0.8,3000,268.65,70108.42732351946,262.8610285302863,31408.57544093672,527.8197626398307,99.97453563335213,True,528.4505529683032,1150.7825462038895,True,527.8197626398307,T4,1150.000000029583,99.97453563335213,100.59522032653041,1.1767188761867307,0.020036338966179144,0.13665805206258874,4.0421507084757025,4.0421507084757025,0.7783132353465644,2.761582065455851,571.2249765863379,309.37694967790986,0.016804957093083914
0.9,3000,268.65,70108.42732351946,295.71865709657214,39751.47829243553,551.0660111863295,100.37960239078424,True,536.0795689165684,1136.4230147928038,True,536.0795689165684,N,1136.4230147928038,100.0,99.13867399062083,1.2562776555343553,0.02067327427830812,0.13882974105296098,3.8823391409862498,3.88233914098625,0.7810287037202372,2.9206717836534484,567.6147042738723,371.5809072952834,0.013485776930680366
1.0,3000,268.65,70108.42732351946,328.5762856628579,49075.89912646361,580.7936070674958,101.15665497518623,True,523.4262312248541,1095.408419899766,True,523.4262312248541,N,1095.408419899766,100.0,97.55814261809077,1.342736434952695,0.020366203181024237,0.14007385837295017,3.6515241090511066,3.651524109051107,0.7815123984878984,3.048793167515779,556.7516932281911,441.2818036594656,0.010665647304311996
0.0,4000,262.15,61640.096068755236,0.0,0.0,476.0268579172283,104.66309621517347,True,443.0949958958131,1098.8722299552987,True,443.0949958958131,N,1098.8722299552987,100.0,108.18865183635704,0.761919590033552,0.012710490459079876,0.10326852318850369,4.460166327094677,4.460166327094677,0.756442964258722,1.9822973335940581,557.8611494570303,0.00024736004618606676,
0.3,4000,262.15,61640.096068755236,97.37309610462225,3883.3260523315794,434.5996559480139,104.12881684613494,True,405.76600122054526,1105.1946280651248,True,405.76600122054526,N,1105.1946280651248,100.0,107.2260704054112,0.8010604203133159,0.013394786961916193,0.11884000417631618,4.415263185045664,4.415263185045664,0.759155787684576,2.087389588896966,559.4223198803284,78.0201789631657,0.10448929493749827
0.6,4000,262.15,61640.096068755236,194.7461922092445,15533.304209326318,450.51701506868494,101.14041760379878,True,438.9462309214709,1134.483566733027,True,438.9462309214709,N,1134.483566733027,100.0,104.48746544915836,0.9250357265757261,0.015855197401599807,0.13003576948938228,4.296151196405782,4.296151196405782,0.7672167345175965,2.4466291764632917,567.1412716851357,180.18978619997728,0.028258394029128983
0.8,4000,262.15,61640.096068755236,259.661589612326,27614.763038802346,487.7926426004439,100.50593179991398,True,479.3409998280232,1139.5230937220276,True,479.3409998280232,N,1139.5230937220276,100.0,101.85897298115782,1.058304577670449,0.01791106565203612,0.13451767459974628,4.116010657018775,4.116010657018775,0.7745645725697887,2.8062494680069547,568.4479682849129,274.86603325157745,0.0173581427859615
0.9,4000,262.15,61640.096068755236,292.1192883138668,34949.93447098422,514.0337064602319,99.98980341510085,True,514.4182165369017,1150.545420283213,True,514.0337064602319,T4,1150.0,99.98980341510085,100.34648297713558,1.1475042159741695,0.019493365961414016,0.13652045944575286,4.0243722785580704,4.0243722785580704,0.7790151988425638,3.0623611910116315,571.2029494399997,335.2873841511539,0.014707715886763329
1.0,4000,262.15,61640.096068755236,324.5769870154075,43148.06724812866,538.0638571780638,100.50019020363911,True,517.3092052706598,1129.0319814970017,True,517.3092052706598,N,1129.0319814970017,100.0,98.75637563920509,1.227327628988416,0.019900764327793172,0.13849115997197156,3.8290199142617105,3.8290199142617105,0.7813513895522389,3.2351580433639984,565.7363679112675,398.4565076987213,0.0119891628585773
0.0,5000,255.64999999999998,54019.75768437438,0.0,0.0,434.9783186743567,106.49718296870675,True,394.45231929591773,1083.2457726075272,True,394.45231929591773,N,1083.2457726075272,100.0,109.55544430471534,0.6795683601239695,0.011168675315024166,0.1019317908602716,4.513685439950261,4.513685439950261,0.7524314609634966,1.9995650011568504,553.6667562398849,0.00021787869242600538,
0.3,5000,255.64999999999998,54019.75768437438,96.1583376260218,3403.2447341155857,397.33204299382766,105.67612134447815,True,360.5423313643129,1086.909232388357,True,360.5423313643129,N,1086.909232388357,100.0,108.58064259770521,0.7142528277124829,0.011721498887110158,0.11703867344395921,4.463868287781663,4.463868287781663,0.7550794337794703,2.1018636526083907,554.5491176252874,68.69969879197309,0.1059407593435999
0.6,5000,255.64999999999998,54019.75768437438,192.3166752520436,13612.978936462343,414.96713530290776,102.28149669848855,True,399.47403124763156,1125.603589998124,True,399.47403124763156,N,1125.603589998124,100.0,105.8058202186406,0.8312173779855728,0.014189768754788022,0.12787606640490956,4.3655952897119645,4.3655952897119645,0.7634642918727631,2.494804567626253,564.773518493106,159.89963576664886,0.029345085532869002
0.8,5000,255.64999999999998,54019.75768437438,256.42223366939146,24200.851442599724,448.50128789103263,100.88244974590556,True,437.11688301740827,1135.6477828681618,True,437.11688301740827,N,1135.6477828681618,100.0,103.14408574278906,0.948766941725737,0.016122637675447655,0.13278255347141538,4.201534640433075,4.201534640433075,0.7709086917164251,2.862352830227092,567.404441652114,243.34988243715605,0.018062045629021552
