MN,alt_m,Fn_N,Fg_N,Fram_N,W_kgps,Wf_kgps,TSFC_kgpNh,FAR,OPR,comp_PR,Pt2_kPa,Tt2_K,Pt3_kPa,Tt3_K,Pt4_kPa,Tt4_K,Pt5_kPa,Tt5_K,turb_PR,comp_pwr_kW,Wc2_kgps,NPR,Vj_mps,A8_cm2,Nmech,comp_eff,turb_eff,res,c_in_gamma,c_in_Cp,c_out_gamma,c_out_Cp,t_in_gamma,t_in_Cp,t_out_gamma,t_out_Cp,conv,N_pct,case,comp_RlineMap,comp_NcMap,comp_WcMap,W_stack,PR_stack,stall_index,stall_row,beta_cc,SM_peak,SMW_peak
1e-06,0.0,173.15748612266577,173.1577103328845,0.0002242102187170461,0.6588400508424597,0.012856468909580357,0.267290136342716,0.018538104124792856,2.132170012842881,2.1990453702530672,98.24327066422639,288.1500000000578,216.041409512686,398.56754405180374,205.23933903705168,1124.9418047240838,114.18500656812621,1017.5374554667466,1.7974280967843157,73.33509406089931,0.6795067763957022,1.1293069495246737,263.3042262950076,71.47482718014946,70000.0,0.6559314614952569,0.7252742210898342,16.80343023449516,1.4001452291610537,1004.4167849535459,1.3952036994357946,1013.3903969884238,1.313598280890617,1202.281174705783,1.3213786232838747,1180.1330490754924,False,70.0,SLS,1.0,0.7247712523879161,1.591153336576936,,,,,,,
1e-06,0.0,151.8200966414155,151.8203045870842,0.00020794566869262145,0.6110467922374851,0.01222330688420163,0.2898424237409022,0.019003686276579706,2.014280396187856,2.0774581543441055,98.2432706642264,288.1500000000579,204.0962837508322,390.0361489959186,193.8914695632906,1134.0647232061683,112.39449981626834,1033.4158469540082,1.7250974903598097,62.737041217379996,0.6302143221094372,1.1136299398696132,248.80144776051233,71.66523545684556,67500.0,0.6525688457325676,0.7225855609798072,16.2859221581191,1.4001452291610537,1004.4167849535459,1.3957564921210885,1012.3766660672188,1.3126784924649897,1204.9734583973027,1.3198487099090168,1184.4015436274299,False,67.5,SLS,1.0,0.6988865648026331,1.5268560541205745,,,,,,,
1e-06,0.0,135.99013343347164,135.99032908911488,0.00019565564323997787,0.5749326443614089,0.011655003905364242,0.30853719310333455,0.019258349336545744,1.921079886268497,1.9813344172082834,98.24327066422637,288.1500000000574,194.6527734261406,383.22773844310467,184.92013475483355,1137.2741238899634,111.0399550125217,1042.5085872464695,1.665347709605795,55.06586687644918,0.5929673329894354,1.1012745461399323,236.79909982689782,71.75748606255446,65000.0,0.648684306820701,0.7204559176147001,15.265008523643305,1.4001452291610537,1004.4167849535459,1.3961976418452495,1011.567668939373,1.3123005131313195,1206.0880879973408,1.3190011832704145,1186.7914083868166,False,65.0,SLS,1.0,0.6730018772173509,1.463555896879929,,,,,,,
1e-06,0.0,120.25769795188658,120.25787888381264,0.0001809319260578301,0.5316671115396494,0.011273348700615608,0.3374757376318088,0.020143584271313623,1.8278793763491354,1.8852106800724586,98.24327066422647,288.1500000000576,185.20926310144904,376.3372944621379,175.94879994637657,1162.1948371259814,109.69753221253194,1073.3028153321625,1.6039449238063714,47.21279005196074,0.5483446317751368,1.089431568884492,226.24850032743262,71.86032826017491,62500.0,0.6447997679088342,0.7178861007865038,14.51962359863671,1.4001452291610537,1004.4167849535459,1.3966441050646021,1010.7489267514543,1.3100800393965908,1212.6624466148055,1.3161551132915175,1194.884715423361,False,62.5,SLS,1.0,0.6471171896320681,1.4002557396392818,,,,,,,
1e-06,0.0,101.99144054856022,101.99160450853392,0.00016395997369503197,0.481795156453993,0.010665094505883495,0.37644669017985144,0.021029351675428926,1.734678866429774,1.789086942936634,98.24327066422646,288.15000000005745,175.7657527767572,368.360747988131,166.97746513791935,1186.0851695925157,108.10802147168434,1103.1164381102024,1.544542790302143,38.904159671732806,0.49690827572866914,1.075637404957503,211.56169400292313,71.99545999908229,60000.0,0.6409152289969676,0.714089979506088,14.124423925241928,1.4001452291610537,1004.4167849535459,1.3970697549005797,1009.9742314412179,1.3079779089203962,1218.9805826465213,1.3134643513484965,1202.6639618530521,False,60.0,SLS,1.0,0.6212325020467854,1.336955582398635,,,,,,,
1e-06,0.0,86.0847895276492,86.08493762833619,0.000148100686984162,0.43519276106495386,0.010065677755335414,0.4209389384354464,0.021972777865533994,1.6463881559034037,1.6980270006947413,98.24327066422636,288.1500000000576,166.81972622441793,361.335522237412,158.47873991319702,1212.4152159431128,106.7159311935128,1135.4276681073525,1.4850523079428541,32.05664255549988,0.44884404007294154,1.0634889088786803,197.5056150632493,72.07900711615316,57499.99999999999,0.6369498320642901,0.7105651976552537,12.985594042844568,1.4001452291610537,1004.4167849535459,1.3974246484134134,1009.3298797554562,1.3057277538961272,1225.8457512194498,1.3106562562285184,1210.9409957500984,False,57.49999999999999,SLS,1.0,0.5953478144615025,1.274103842653508,,,,,,,
1e-06,0.0,74.61120377450264,74.6113376179176,0.00013384341494620717,0.39329787381088427,0.00981558237456947,0.47360308855552496,0.02370926434330228,1.5805056930271635,1.6300781391610892,98.24327066422629,288.15000000005716,160.1442078294412,356.18327439674084,152.13699743796914,1266.6171498661893,105.96365704673983,1194.2191161836786,1.4357469502101325,26.926286674083794,0.40563497931673476,1.0550690383902561,189.094920214326,71.76225479533252,55000.00000000001,0.6326154003890906,0.7081691828547823,12.093152074323472,1.4001452291610537,1004.4167849535459,1.3976849246522198,1008.8573170650321,1.3013487189271247,1239.4798504905548,1.3057390430014868,1225.791836005098,False,55.00000000000001,SLS,1.0,0.5694631268762205,1.2132986733455813,,,,,,,
1e-06,0.0,64.37851317472166,64.37863357050492,0.00012039578325627389,0.3537821086642143,0.009461472474502738,0.5290787131999826,0.025406595276158447,1.5146232301509197,1.5621292776274338,98.24327066422622,288.1500000000577,153.46868943446418,350.1865925419987,145.79525496274096,1317.8232882210161,105.37510446244029,1250.940290451423,1.38358349162736,22.080585274513258,0.3648796698037683,1.0475462008124066,181.0852389115968,70.74121034007115,52500.0,0.6282809687138908,0.7060839130602491,10.963273415347762,1.4001452291610537,1004.4167849535459,1.3979878591861745,1008.3073031296542,1.2973375897667472,1252.3663204988445,1.3012111838026728,1239.922825890948,False,52.5,SLS,1.0,0.5435784392909371,1.1524935040376514,,,,,,,
1e-06,0.0,53.38847803333047,53.38858612074795,0.00010808741748058931,0.31761406788604835,0.00907984758622128,0.6122566612591916,0.02715829076565006,1.4487407672746777,1.4941804160937804,98.2432706642264,288.1500000000577,146.79317103948767,343.97198519254215,139.4535124875133,1369.873570493294,104.71553563278357,1308.931868515401,1.331736610473434,17.83187309296833,0.3275770972502413,1.0385433989329356,166.98773807613637,72.16801349039005,50000.0,0.6239465370386913,0.7036416185260285,9.703055030943618,1.4001452291610537,1004.4167849535459,1.3983018026680496,1007.7373011305642,1.2933530957818804,1265.5119900549714,1.2967476516145027,1254.2753439305843,False,50.0,SLS,1.0,0.5176937517056545,1.091688334729723,,,,,,,
1e-06,0.0,47.23099620056452,47.231094041632105,9.784106758269048e-05,0.28750524534303695,0.008905846778045234,0.6788137236152483,0.02942747854582013,1.389162232672132,1.4327332050857315,98.24327066422634,288.15000000005716,140.75639605686203,338.2912292554682,133.71857625401893,1437.8353376842747,104.54658704091007,1383.6766246572984,1.2790333959127098,14.495370213403945,0.2965238106124438,1.0345528275925757,162.8394941889602,70.88552134998599,47500.0,0.6197826829506475,0.7012833641529796,8.054884524854227,1.4001452291610537,1004.4167849535459,1.3985586193091686,1007.2720585069753,1.2883156601411612,1282.721776524486,1.2912146284841794,1272.7299660248113,False,47.5,SLS,1.0,0.49180906412037206,1.03219801536002,,,,,,,
